,ID,Date,HomeTeam,AwayTeam,Result
9369,https://www.nhl.com/gamecenter/2015020760,2016/02/04,New York Rangers,Minnesota Wild,H
9370,https://www.nhl.com/gamecenter/2015020761,2016/02/04,Washington Capitals,New York Islanders,H
9371,https://www.nhl.com/gamecenter/2015020762,2016/02/04,Toronto Maple Leafs,New Jersey Devils,H
9372,https://www.nhl.com/gamecenter/2015020763,2016/02/04,Ottawa Senators,Edmonton Oilers,A
9373,https://www.nhl.com/gamecenter/2015020764,2016/02/04,Florida Panthers,Detroit Red Wings,H
9374,https://www.nhl.com/gamecenter/2015020765,2016/02/04,St. Louis Blues,San Jose Sharks,A
9375,https://www.nhl.com/gamecenter/2015020766,2016/02/04,Nashville Predators,Philadelphia Flyers,A
9376,https://www.nhl.com/gamecenter/2015020767,2016/02/04,Colorado Avalanche,Dallas Stars,A
9377,https://www.nhl.com/gamecenter/2015020768,2016/02/04,Coyotes,Chicago Blackhawks,A
9378,https://www.nhl.com/gamecenter/2015020769,2016/02/04,Vancouver Canucks,Columbus Blue Jackets,A
9379,https://www.nhl.com/gamecenter/2015020770,2016/02/04,Los Angeles Kings,Anaheim Ducks,A
9380,https://www.nhl.com/gamecenter/2015020771,2016/02/05,Tampa Bay Lightning,Pittsburgh Penguins,H
9381,https://www.nhl.com/gamecenter/2015020772,2016/02/05,Winnipeg Jets,Carolina Hurricanes,A
9382,https://www.nhl.com/gamecenter/2015020773,2016/02/05,Calgary Flames,Columbus Blue Jackets,A
9383,https://www.nhl.com/gamecenter/2015020774,2016/02/05,Anaheim Ducks,Coyotes,H
9384,https://www.nhl.com/gamecenter/2015020775,2016/02/06,New Jersey Devils,Washington Capitals,A
9385,https://www.nhl.com/gamecenter/2015020776,2016/02/06,Philadelphia Flyers,New York Rangers,A
9386,https://www.nhl.com/gamecenter/2015020777,2016/02/06,Montréal Canadiens,Edmonton Oilers,H
9387,https://www.nhl.com/gamecenter/2015020778,2016/02/06,Detroit Red Wings,New York Islanders,H
9388,https://www.nhl.com/gamecenter/2015020779,2016/02/06,Boston Bruins,Buffalo Sabres,H
9389,https://www.nhl.com/gamecenter/2015020780,2016/02/06,Ottawa Senators,Toronto Maple Leafs,H
9390,https://www.nhl.com/gamecenter/2015020781,2016/02/06,Florida Panthers,Pittsburgh Penguins,A
9391,https://www.nhl.com/gamecenter/2015020782,2016/02/06,St. Louis Blues,Minnesota Wild,H
9392,https://www.nhl.com/gamecenter/2015020783,2016/02/06,Nashville Predators,San Jose Sharks,H
9393,https://www.nhl.com/gamecenter/2015020784,2016/02/06,Dallas Stars,Chicago Blackhawks,A
9394,https://www.nhl.com/gamecenter/2015020785,2016/02/06,Colorado Avalanche,Winnipeg Jets,A
9395,https://www.nhl.com/gamecenter/2015020786,2016/02/06,Vancouver Canucks,Calgary Flames,A
9396,https://www.nhl.com/gamecenter/2015020787,2016/02/07,Washington Capitals,Philadelphia Flyers,H
9397,https://www.nhl.com/gamecenter/2015020788,2016/02/07,Montréal Canadiens,Carolina Hurricanes,H
9398,https://www.nhl.com/gamecenter/2015020789,2016/02/07,New York Islanders,Edmonton Oilers,H
9399,https://www.nhl.com/gamecenter/2015020790,2016/02/08,New York Rangers,New Jersey Devils,H
9400,https://www.nhl.com/gamecenter/2015020791,2016/02/08,Pittsburgh Penguins,Anaheim Ducks,H
9401,https://www.nhl.com/gamecenter/2015020792,2016/02/08,Ottawa Senators,Tampa Bay Lightning,H
9402,https://www.nhl.com/gamecenter/2015020793,2016/02/08,Detroit Red Wings,Florida Panthers,H
9403,https://www.nhl.com/gamecenter/2015020794,2016/02/09,Boston Bruins,Los Angeles Kings,A
9404,https://www.nhl.com/gamecenter/2015020795,2016/02/09,Buffalo Sabres,Florida Panthers,A
9405,https://www.nhl.com/gamecenter/2015020796,2016/02/09,New Jersey Devils,Edmonton Oilers,H
9406,https://www.nhl.com/gamecenter/2015020797,2016/02/09,Philadelphia Flyers,Anaheim Ducks,A
9407,https://www.nhl.com/gamecenter/2015020798,2016/02/09,Columbus Blue Jackets,New York Islanders,A
9408,https://www.nhl.com/gamecenter/2015020799,2016/02/09,Montréal Canadiens,Tampa Bay Lightning,H
9409,https://www.nhl.com/gamecenter/2015020800,2016/02/09,St. Louis Blues,Winnipeg Jets,A
9410,https://www.nhl.com/gamecenter/2015020801,2016/02/09,Nashville Predators,Washington Capitals,A
9411,https://www.nhl.com/gamecenter/2015020802,2016/02/09,Minnesota Wild,Dallas Stars,A
9412,https://www.nhl.com/gamecenter/2015020803,2016/02/09,Chicago Blackhawks,San Jose Sharks,A
9413,https://www.nhl.com/gamecenter/2015020804,2016/02/09,Colorado Avalanche,Vancouver Canucks,A
9414,https://www.nhl.com/gamecenter/2015020805,2016/02/09,Calgary Flames,Toronto Maple Leafs,H
9415,https://www.nhl.com/gamecenter/2015020806,2016/02/10,Detroit Red Wings,Ottawa Senators,H
9416,https://www.nhl.com/gamecenter/2015020807,2016/02/10,Pittsburgh Penguins,New York Rangers,A
9417,https://www.nhl.com/gamecenter/2015020808,2016/02/10,Coyotes,Vancouver Canucks,A
9418,https://www.nhl.com/gamecenter/2015020809,2016/02/11,New York Islanders,Los Angeles Kings,H
9419,https://www.nhl.com/gamecenter/2015020810,2016/02/11,Philadelphia Flyers,Buffalo Sabres,H
9420,https://www.nhl.com/gamecenter/2015020811,2016/02/11,Columbus Blue Jackets,Anaheim Ducks,H
9421,https://www.nhl.com/gamecenter/2015020812,2016/02/11,Ottawa Senators,Colorado Avalanche,A
9422,https://www.nhl.com/gamecenter/2015020813,2016/02/11,Minnesota Wild,Washington Capitals,A
9423,https://www.nhl.com/gamecenter/2015020814,2016/02/11,Winnipeg Jets,Boston Bruins,A
9424,https://www.nhl.com/gamecenter/2015020815,2016/02/11,Chicago Blackhawks,Dallas Stars,A
9425,https://www.nhl.com/gamecenter/2015020816,2016/02/11,Edmonton Oilers,Toronto Maple Leafs,H
9426,https://www.nhl.com/gamecenter/2015020817,2016/02/11,San Jose Sharks,Calgary Flames,A
9427,https://www.nhl.com/gamecenter/2015020818,2016/02/12,Buffalo Sabres,Montréal Canadiens,H
9428,https://www.nhl.com/gamecenter/2015020819,2016/02/12,New York Rangers,Los Angeles Kings,A
9429,https://www.nhl.com/gamecenter/2015020820,2016/02/12,Carolina Hurricanes,Pittsburgh Penguins,A
9430,https://www.nhl.com/gamecenter/2015020821,2016/02/12,Detroit Red Wings,Colorado Avalanche,A
9431,https://www.nhl.com/gamecenter/2015020822,2016/02/12,Tampa Bay Lightning,Nashville Predators,H
9432,https://www.nhl.com/gamecenter/2015020823,2016/02/12,Florida Panthers,St. Louis Blues,A
9433,https://www.nhl.com/gamecenter/2015020824,2016/02/12,Coyotes,Calgary Flames,H
9434,https://www.nhl.com/gamecenter/2015020825,2016/02/13,Philadelphia Flyers,New Jersey Devils,A
9435,https://www.nhl.com/gamecenter/2015020826,2016/02/13,Minnesota Wild,Boston Bruins,A
9436,https://www.nhl.com/gamecenter/2015020827,2016/02/13,Florida Panthers,Nashville Predators,A
9437,https://www.nhl.com/gamecenter/2015020828,2016/02/13,Carolina Hurricanes,New York Islanders,H
9438,https://www.nhl.com/gamecenter/2015020829,2016/02/13,Columbus Blue Jackets,Ottawa Senators,H
9439,https://www.nhl.com/gamecenter/2015020830,2016/02/13,Vancouver Canucks,Toronto Maple Leafs,A
9440,https://www.nhl.com/gamecenter/2015020831,2016/02/13,Dallas Stars,Washington Capitals,H
9441,https://www.nhl.com/gamecenter/2015020832,2016/02/13,Chicago Blackhawks,Anaheim Ducks,A
9442,https://www.nhl.com/gamecenter/2015020833,2016/02/13,Edmonton Oilers,Winnipeg Jets,A
9443,https://www.nhl.com/gamecenter/2015020834,2016/02/13,San Jose Sharks,Coyotes,H
9444,https://www.nhl.com/gamecenter/2015020835,2016/02/14,Buffalo Sabres,Colorado Avalanche,H
9445,https://www.nhl.com/gamecenter/2015020836,2016/02/14,New Jersey Devils,Los Angeles Kings,H
9446,https://www.nhl.com/gamecenter/2015020837,2016/02/14,Detroit Red Wings,Boston Bruins,H
9447,https://www.nhl.com/gamecenter/2015020838,2016/02/14,Tampa Bay Lightning,St. Louis Blues,A
9448,https://www.nhl.com/gamecenter/2015020839,2016/02/14,New York Rangers,Philadelphia Flyers,H
9449,https://www.nhl.com/gamecenter/2015020840,2016/02/15,New York Islanders,Detroit Red Wings,H
9450,https://www.nhl.com/gamecenter/2015020841,2016/02/15,Calgary Flames,Anaheim Ducks,A
9451,https://www.nhl.com/gamecenter/2015020842,2016/02/15,Florida Panthers,Pittsburgh Penguins,H
9452,https://www.nhl.com/gamecenter/2015020843,2016/02/15,Nashville Predators,Dallas Stars,A
9453,https://www.nhl.com/gamecenter/2015020844,2016/02/15,Chicago Blackhawks,Toronto Maple Leafs,H
9454,https://www.nhl.com/gamecenter/2015020845,2016/02/15,Coyotes,Montréal Canadiens,H
9455,https://www.nhl.com/gamecenter/2015020846,2016/02/15,Vancouver Canucks,Minnesota Wild,A
9456,https://www.nhl.com/gamecenter/2015020847,2016/02/16,New Jersey Devils,Philadelphia Flyers,A
9457,https://www.nhl.com/gamecenter/2015020848,2016/02/16,Washington Capitals,Los Angeles Kings,H
9458,https://www.nhl.com/gamecenter/2015020849,2016/02/16,Carolina Hurricanes,Winnipeg Jets,H
9459,https://www.nhl.com/gamecenter/2015020850,2016/02/16,Columbus Blue Jackets,Boston Bruins,A
9460,https://www.nhl.com/gamecenter/2015020851,2016/02/16,Ottawa Senators,Buffalo Sabres,H
9461,https://www.nhl.com/gamecenter/2015020852,2016/02/16,Tampa Bay Lightning,San Jose Sharks,A
9462,https://www.nhl.com/gamecenter/2015020853,2016/02/16,St. Louis Blues,Dallas Stars,H
9463,https://www.nhl.com/gamecenter/2015020854,2016/02/16,Edmonton Oilers,Anaheim Ducks,A
9464,https://www.nhl.com/gamecenter/2015020855,2016/02/17,New York Rangers,Chicago Blackhawks,A
9465,https://www.nhl.com/gamecenter/2015020856,2016/02/17,Colorado Avalanche,Montréal Canadiens,H
9466,https://www.nhl.com/gamecenter/2015020857,2016/02/17,Calgary Flames,Minnesota Wild,A
9467,https://www.nhl.com/gamecenter/2015020858,2016/02/18,New York Islanders,Washington Capitals,A
9468,https://www.nhl.com/gamecenter/2015020859,2016/02/18,Pittsburgh Penguins,Detroit Red Wings,H
9469,https://www.nhl.com/gamecenter/2015020860,2016/02/18,Toronto Maple Leafs,New York Rangers,A
9470,https://www.nhl.com/gamecenter/2015020861,2016/02/18,Ottawa Senators,Carolina Hurricanes,H
9471,https://www.nhl.com/gamecenter/2015020862,2016/02/18,Tampa Bay Lightning,Winnipeg Jets,H
9472,https://www.nhl.com/gamecenter/2015020863,2016/02/18,Florida Panthers,San Jose Sharks,A
9473,https://www.nhl.com/gamecenter/2015020864,2016/02/18,St. Louis Blues,Los Angeles Kings,H
9474,https://www.nhl.com/gamecenter/2015020865,2016/02/18,Nashville Predators,Boston Bruins,H
9475,https://www.nhl.com/gamecenter/2015020866,2016/02/18,Edmonton Oilers,Minnesota Wild,A
9476,https://www.nhl.com/gamecenter/2015020867,2016/02/18,Coyotes,Dallas Stars,H
9477,https://www.nhl.com/gamecenter/2015020868,2016/02/18,Vancouver Canucks,Anaheim Ducks,A
9478,https://www.nhl.com/gamecenter/2015020869,2016/02/19,New Jersey Devils,New York Islanders,A
9479,https://www.nhl.com/gamecenter/2015020870,2016/02/19,Carolina Hurricanes,San Jose Sharks,H
9480,https://www.nhl.com/gamecenter/2015020871,2016/02/19,Columbus Blue Jackets,Buffalo Sabres,A
9481,https://www.nhl.com/gamecenter/2015020872,2016/02/19,Montréal Canadiens,Philadelphia Flyers,H
9482,https://www.nhl.com/gamecenter/2015020873,2016/02/19,Calgary Flames,Vancouver Canucks,H
9483,https://www.nhl.com/gamecenter/2015020874,2016/02/20,Pittsburgh Penguins,Tampa Bay Lightning,A
9484,https://www.nhl.com/gamecenter/2015020875,2016/02/20,Toronto Maple Leafs,Philadelphia Flyers,A
9485,https://www.nhl.com/gamecenter/2015020876,2016/02/20,Ottawa Senators,Detroit Red Wings,H
9486,https://www.nhl.com/gamecenter/2015020877,2016/02/20,Florida Panthers,Winnipeg Jets,H
9487,https://www.nhl.com/gamecenter/2015020878,2016/02/20,Washington Capitals,New Jersey Devils,H
9488,https://www.nhl.com/gamecenter/2015020879,2016/02/20,Nashville Predators,Los Angeles Kings,A
9489,https://www.nhl.com/gamecenter/2015020880,2016/02/20,Dallas Stars,Boston Bruins,A
9490,https://www.nhl.com/gamecenter/2015020881,2016/02/20,Coyotes,St. Louis Blues,A
9491,https://www.nhl.com/gamecenter/2015020882,2016/02/20,Edmonton Oilers,Colorado Avalanche,A
9492,https://www.nhl.com/gamecenter/2015020883,2016/02/21,Buffalo Sabres,Pittsburgh Penguins,A
9493,https://www.nhl.com/gamecenter/2015020884,2016/02/21,Minnesota Wild,Chicago Blackhawks,H
9494,https://www.nhl.com/gamecenter/2015020885,2016/02/21,New York Rangers,Detroit Red Wings,H
9495,https://www.nhl.com/gamecenter/2015020886,2016/02/21,Carolina Hurricanes,Tampa Bay Lightning,A
9496,https://www.nhl.com/gamecenter/2015020887,2016/02/21,Anaheim Ducks,Calgary Flames,H
9497,https://www.nhl.com/gamecenter/2015020888,2016/02/21,Vancouver Canucks,Colorado Avalanche,H
9498,https://www.nhl.com/gamecenter/2015020889,2016/02/22,Boston Bruins,Columbus Blue Jackets,A
9499,https://www.nhl.com/gamecenter/2015020890,2016/02/22,Washington Capitals,Coyotes,H
9500,https://www.nhl.com/gamecenter/2015020891,2016/02/22,Montréal Canadiens,Nashville Predators,A
9501,https://www.nhl.com/gamecenter/2015020892,2016/02/22,St. Louis Blues,San Jose Sharks,A
9502,https://www.nhl.com/gamecenter/2015020893,2016/02/23,New Jersey Devils,New York Rangers,H
9503,https://www.nhl.com/gamecenter/2015020894,2016/02/23,Carolina Hurricanes,Philadelphia Flyers,H
9504,https://www.nhl.com/gamecenter/2015020895,2016/02/23,Toronto Maple Leafs,Nashville Predators,A
9505,https://www.nhl.com/gamecenter/2015020896,2016/02/23,Detroit Red Wings,Columbus Blue Jackets,H
9506,https://www.nhl.com/gamecenter/2015020897,2016/02/23,Tampa Bay Lightning,Coyotes,H
9507,https://www.nhl.com/gamecenter/2015020898,2016/02/23,Minnesota Wild,New York Islanders,A
9508,https://www.nhl.com/gamecenter/2015020899,2016/02/23,Winnipeg Jets,Dallas Stars,A
9509,https://www.nhl.com/gamecenter/2015020900,2016/02/23,Edmonton Oilers,Ottawa Senators,A
9510,https://www.nhl.com/gamecenter/2015020901,2016/02/23,Los Angeles Kings,Calgary Flames,H
9511,https://www.nhl.com/gamecenter/2015020902,2016/02/24,Washington Capitals,Montréal Canadiens,A
9512,https://www.nhl.com/gamecenter/2015020903,2016/02/24,Boston Bruins,Pittsburgh Penguins,H
9513,https://www.nhl.com/gamecenter/2015020904,2016/02/24,Colorado Avalanche,San Jose Sharks,H
9514,https://www.nhl.com/gamecenter/2015020905,2016/02/24,Anaheim Ducks,Buffalo Sabres,H
9515,https://www.nhl.com/gamecenter/2015020906,2016/02/25,Philadelphia Flyers,Minnesota Wild,H
9516,https://www.nhl.com/gamecenter/2015020907,2016/02/25,Columbus Blue Jackets,New Jersey Devils,H
9517,https://www.nhl.com/gamecenter/2015020908,2016/02/25,Toronto Maple Leafs,Carolina Hurricanes,H
9518,https://www.nhl.com/gamecenter/2015020909,2016/02/25,Florida Panthers,Coyotes,H
9519,https://www.nhl.com/gamecenter/2015020910,2016/02/25,St. Louis Blues,New York Rangers,A
9520,https://www.nhl.com/gamecenter/2015020911,2016/02/25,Chicago Blackhawks,Nashville Predators,A
9521,https://www.nhl.com/gamecenter/2015020912,2016/02/25,Dallas Stars,Winnipeg Jets,A
9522,https://www.nhl.com/gamecenter/2015020913,2016/02/25,Calgary Flames,New York Islanders,A
9523,https://www.nhl.com/gamecenter/2015020914,2016/02/25,Vancouver Canucks,Ottawa Senators,H
9524,https://www.nhl.com/gamecenter/2015020915,2016/02/25,Los Angeles Kings,Edmonton Oilers,H
9525,https://www.nhl.com/gamecenter/2015020916,2016/02/26,New Jersey Devils,Tampa Bay Lightning,A
9526,https://www.nhl.com/gamecenter/2015020917,2016/02/26,Washington Capitals,Minnesota Wild,H
9527,https://www.nhl.com/gamecenter/2015020918,2016/02/26,Carolina Hurricanes,Boston Bruins,A
9528,https://www.nhl.com/gamecenter/2015020919,2016/02/26,Anaheim Ducks,Edmonton Oilers,H
9529,https://www.nhl.com/gamecenter/2015020920,2016/02/26,San Jose Sharks,Buffalo Sabres,A
9530,https://www.nhl.com/gamecenter/2015020921,2016/02/27,Philadelphia Flyers,Coyotes,H
9531,https://www.nhl.com/gamecenter/2015020922,2016/02/27,Pittsburgh Penguins,Winnipeg Jets,H
9532,https://www.nhl.com/gamecenter/2015020923,2016/02/27,Columbus Blue Jackets,Florida Panthers,H
9533,https://www.nhl.com/gamecenter/2015020924,2016/02/27,Nashville Predators,St. Louis Blues,H
9534,https://www.nhl.com/gamecenter/2015020925,2016/02/27,Dallas Stars,New York Rangers,A
9535,https://www.nhl.com/gamecenter/2015020926,2016/02/27,Montréal Canadiens,Toronto Maple Leafs,H
9536,https://www.nhl.com/gamecenter/2015020927,2016/02/27,Colorado Avalanche,Detroit Red Wings,A
9537,https://www.nhl.com/gamecenter/2015020928,2016/02/27,Calgary Flames,Ottawa Senators,A
9538,https://www.nhl.com/gamecenter/2015020929,2016/02/27,Los Angeles Kings,Buffalo Sabres,H
9539,https://www.nhl.com/gamecenter/2015020930,2016/02/28,Chicago Blackhawks,Washington Capitals,H
9540,https://www.nhl.com/gamecenter/2015020931,2016/02/28,Carolina Hurricanes,St. Louis Blues,A
9541,https://www.nhl.com/gamecenter/2015020932,2016/02/28,Minnesota Wild,Florida Panthers,H
9542,https://www.nhl.com/gamecenter/2015020933,2016/02/28,Boston Bruins,Tampa Bay Lightning,A
9543,https://www.nhl.com/gamecenter/2015020934,2016/02/28,Vancouver Canucks,San Jose Sharks,A
9544,https://www.nhl.com/gamecenter/2015020935,2016/02/28,Anaheim Ducks,Los Angeles Kings,H
9545,https://www.nhl.com/gamecenter/2015020936,2016/02/28,Edmonton Oilers,New York Islanders,H
9546,https://www.nhl.com/gamecenter/2015020937,2016/02/29,New York Rangers,Columbus Blue Jackets,H
9547,https://www.nhl.com/gamecenter/2015020938,2016/02/29,Philadelphia Flyers,Calgary Flames,H
9548,https://www.nhl.com/gamecenter/2015020939,2016/02/29,Pittsburgh Penguins,Coyotes,H
9549,https://www.nhl.com/gamecenter/2015020940,2016/02/29,Toronto Maple Leafs,Tampa Bay Lightning,A
9550,https://www.nhl.com/gamecenter/2015020941,2016/02/29,Dallas Stars,Detroit Red Wings,A
9551,https://www.nhl.com/gamecenter/2015020942,2016/02/29,San Jose Sharks,Montréal Canadiens,H
9552,https://www.nhl.com/gamecenter/2015020943,2016/03/01,Boston Bruins,Calgary Flames,H
9553,https://www.nhl.com/gamecenter/2015020944,2016/03/01,Buffalo Sabres,Edmonton Oilers,A
9554,https://www.nhl.com/gamecenter/2015020945,2016/03/01,New Jersey Devils,Carolina Hurricanes,A
9555,https://www.nhl.com/gamecenter/2015020946,2016/03/01,Ottawa Senators,St. Louis Blues,A
9556,https://www.nhl.com/gamecenter/2015020947,2016/03/01,Nashville Predators,Dallas Stars,H
9557,https://www.nhl.com/gamecenter/2015020948,2016/03/01,Minnesota Wild,Colorado Avalanche,H
9558,https://www.nhl.com/gamecenter/2015020949,2016/03/01,Winnipeg Jets,Florida Panthers,A
9559,https://www.nhl.com/gamecenter/2015020950,2016/03/01,Vancouver Canucks,New York Islanders,A
9560,https://www.nhl.com/gamecenter/2015020951,2016/03/02,Washington Capitals,Toronto Maple Leafs,H
9561,https://www.nhl.com/gamecenter/2015020952,2016/03/02,Detroit Red Wings,Chicago Blackhawks,A
9562,https://www.nhl.com/gamecenter/2015020953,2016/03/02,Anaheim Ducks,Montréal Canadiens,H
9563,https://www.nhl.com/gamecenter/2015020954,2016/03/03,Boston Bruins,Chicago Blackhawks,H
9564,https://www.nhl.com/gamecenter/2015020955,2016/03/03,Buffalo Sabres,Calgary Flames,H
9565,https://www.nhl.com/gamecenter/2015020956,2016/03/03,Philadelphia Flyers,Edmonton Oilers,A
9566,https://www.nhl.com/gamecenter/2015020957,2016/03/03,Pittsburgh Penguins,New York Rangers,H
9567,https://www.nhl.com/gamecenter/2015020958,2016/03/03,Toronto Maple Leafs,Minnesota Wild,A
9568,https://www.nhl.com/gamecenter/2015020959,2016/03/03,Ottawa Senators,Tampa Bay Lightning,A
9569,https://www.nhl.com/gamecenter/2015020960,2016/03/03,Nashville Predators,New Jersey Devils,A
9570,https://www.nhl.com/gamecenter/2015020961,2016/03/03,Winnipeg Jets,New York Islanders,A
9571,https://www.nhl.com/gamecenter/2015020962,2016/03/03,Colorado Avalanche,Florida Panthers,H
9572,https://www.nhl.com/gamecenter/2015020963,2016/03/03,Coyotes,Anaheim Ducks,A
9573,https://www.nhl.com/gamecenter/2015020964,2016/03/03,Vancouver Canucks,San Jose Sharks,A
9574,https://www.nhl.com/gamecenter/2015020965,2016/03/03,Los Angeles Kings,Montréal Canadiens,H
9575,https://www.nhl.com/gamecenter/2015020966,2016/03/04,Washington Capitals,New York Rangers,A
9576,https://www.nhl.com/gamecenter/2015020967,2016/03/04,Columbus Blue Jackets,Edmonton Oilers,H
9577,https://www.nhl.com/gamecenter/2015020968,2016/03/04,Dallas Stars,New Jersey Devils,H
9578,https://www.nhl.com/gamecenter/2015020969,2016/03/05,Buffalo Sabres,Minnesota Wild,A
9579,https://www.nhl.com/gamecenter/2015020970,2016/03/05,Pittsburgh Penguins,Calgary Flames,A
9580,https://www.nhl.com/gamecenter/2015020971,2016/03/05,Colorado Avalanche,Nashville Predators,A
9581,https://www.nhl.com/gamecenter/2015020972,2016/03/05,Los Angeles Kings,Anaheim Ducks,A
9582,https://www.nhl.com/gamecenter/2015020973,2016/03/05,Boston Bruins,Washington Capitals,A
9583,https://www.nhl.com/gamecenter/2015020974,2016/03/05,Toronto Maple Leafs,Ottawa Senators,A
9584,https://www.nhl.com/gamecenter/2015020975,2016/03/05,Tampa Bay Lightning,Carolina Hurricanes,H
9585,https://www.nhl.com/gamecenter/2015020976,2016/03/05,Philadelphia Flyers,Columbus Blue Jackets,H
9586,https://www.nhl.com/gamecenter/2015020977,2016/03/05,Winnipeg Jets,Montréal Canadiens,H
9587,https://www.nhl.com/gamecenter/2015020978,2016/03/05,Coyotes,Florida Panthers,H
9588,https://www.nhl.com/gamecenter/2015020979,2016/03/05,San Jose Sharks,Vancouver Canucks,A
9589,https://www.nhl.com/gamecenter/2015020980,2016/03/06,Ottawa Senators,Dallas Stars,A
9590,https://www.nhl.com/gamecenter/2015020981,2016/03/06,New Jersey Devils,Pittsburgh Penguins,A
9591,https://www.nhl.com/gamecenter/2015020982,2016/03/06,New York Rangers,New York Islanders,A
9592,https://www.nhl.com/gamecenter/2015020983,2016/03/06,Chicago Blackhawks,Detroit Red Wings,H
9593,https://www.nhl.com/gamecenter/2015020984,2016/03/06,Winnipeg Jets,Edmonton Oilers,A
9594,https://www.nhl.com/gamecenter/2015020985,2016/03/06,Minnesota Wild,St. Louis Blues,A
9595,https://www.nhl.com/gamecenter/2015020986,2016/03/07,Philadelphia Flyers,Tampa Bay Lightning,H
9596,https://www.nhl.com/gamecenter/2015020987,2016/03/07,Toronto Maple Leafs,Buffalo Sabres,A
9597,https://www.nhl.com/gamecenter/2015020988,2016/03/07,Florida Panthers,Boston Bruins,A
9598,https://www.nhl.com/gamecenter/2015020989,2016/03/07,Colorado Avalanche,Coyotes,H
9599,https://www.nhl.com/gamecenter/2015020990,2016/03/07,Calgary Flames,San Jose Sharks,A
9600,https://www.nhl.com/gamecenter/2015020991,2016/03/07,Anaheim Ducks,Washington Capitals,A
9601,https://www.nhl.com/gamecenter/2015020992,2016/03/07,Los Angeles Kings,Vancouver Canucks,H
9602,https://www.nhl.com/gamecenter/2015020993,2016/03/08,Buffalo Sabres,New York Rangers,A
9603,https://www.nhl.com/gamecenter/2015020994,2016/03/08,New York Islanders,Pittsburgh Penguins,H
9604,https://www.nhl.com/gamecenter/2015020995,2016/03/08,Carolina Hurricanes,Ottawa Senators,H
9605,https://www.nhl.com/gamecenter/2015020996,2016/03/08,Columbus Blue Jackets,Detroit Red Wings,H
9606,https://www.nhl.com/gamecenter/2015020997,2016/03/08,Montréal Canadiens,Dallas Stars,H
9607,https://www.nhl.com/gamecenter/2015020998,2016/03/08,Tampa Bay Lightning,Boston Bruins,A
9608,https://www.nhl.com/gamecenter/2015020999,2016/03/08,Winnipeg Jets,Nashville Predators,A
9609,https://www.nhl.com/gamecenter/2015021000,2016/03/08,Edmonton Oilers,San Jose Sharks,A
9610,https://www.nhl.com/gamecenter/2015021001,2016/03/09,Toronto Maple Leafs,New York Islanders,H
9611,https://www.nhl.com/gamecenter/2015021002,2016/03/09,St. Louis Blues,Chicago Blackhawks,H
9612,https://www.nhl.com/gamecenter/2015021003,2016/03/09,Calgary Flames,Nashville Predators,H
9613,https://www.nhl.com/gamecenter/2015021004,2016/03/09,Colorado Avalanche,Anaheim Ducks,H
9614,https://www.nhl.com/gamecenter/2015021005,2016/03/09,Vancouver Canucks,Coyotes,H
9615,https://www.nhl.com/gamecenter/2015021006,2016/03/09,Los Angeles Kings,Washington Capitals,H
9616,https://www.nhl.com/gamecenter/2015021007,2016/03/10,Boston Bruins,Carolina Hurricanes,A
9617,https://www.nhl.com/gamecenter/2015021008,2016/03/10,Montréal Canadiens,Buffalo Sabres,H
9618,https://www.nhl.com/gamecenter/2015021009,2016/03/10,Detroit Red Wings,Winnipeg Jets,H
9619,https://www.nhl.com/gamecenter/2015021010,2016/03/10,Florida Panthers,Ottawa Senators,H
9620,https://www.nhl.com/gamecenter/2015021011,2016/03/10,Minnesota Wild,Edmonton Oilers,A
9621,https://www.nhl.com/gamecenter/2015021012,2016/03/10,San Jose Sharks,New Jersey Devils,A
9622,https://www.nhl.com/gamecenter/2015021013,2016/03/11,Columbus Blue Jackets,Pittsburgh Penguins,A
9623,https://www.nhl.com/gamecenter/2015021014,2016/03/11,Tampa Bay Lightning,Philadelphia Flyers,A
9624,https://www.nhl.com/gamecenter/2015021015,2016/03/11,St. Louis Blues,Anaheim Ducks,H
9625,https://www.nhl.com/gamecenter/2015021016,2016/03/11,Dallas Stars,Chicago Blackhawks,H
9626,https://www.nhl.com/gamecenter/2015021017,2016/03/11,Calgary Flames,Coyotes,A
9627,https://www.nhl.com/gamecenter/2015021018,2016/03/12,Boston Bruins,New York Islanders,H
9628,https://www.nhl.com/gamecenter/2015021019,2016/03/12,Detroit Red Wings,New York Rangers,H
9629,https://www.nhl.com/gamecenter/2015021020,2016/03/12,Buffalo Sabres,Carolina Hurricanes,H
9630,https://www.nhl.com/gamecenter/2015021021,2016/03/12,Montréal Canadiens,Minnesota Wild,A
9631,https://www.nhl.com/gamecenter/2015021022,2016/03/12,Ottawa Senators,Toronto Maple Leafs,H
9632,https://www.nhl.com/gamecenter/2015021023,2016/03/12,Florida Panthers,Philadelphia Flyers,H
9633,https://www.nhl.com/gamecenter/2015021024,2016/03/12,Winnipeg Jets,Colorado Avalanche,H
9634,https://www.nhl.com/gamecenter/2015021025,2016/03/12,Dallas Stars,St. Louis Blues,A
9635,https://www.nhl.com/gamecenter/2015021026,2016/03/12,Edmonton Oilers,Coyotes,A
9636,https://www.nhl.com/gamecenter/2015021027,2016/03/12,Vancouver Canucks,Nashville Predators,H
9637,https://www.nhl.com/gamecenter/2015021028,2016/03/12,Los Angeles Kings,New Jersey Devils,A
